source_file,schema,activity,started_at,platform,x,y,time,tap_interval
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.8926701570680629,0.03833333333333333,19.496289014816284,0.16602003574371338
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.9541884816753927,0.325,19.6630779504776,0.16678893566131592
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.8808900523560209,0.8283333333333334,19.979684948921204,0.3166069984436035
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.8468586387434555,0.8833333333333333,20.146338939666748,0.16665399074554443
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.569371727748691,0.7166666666666667,20.31347894668579,0.16714000701904297
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.2617801047120419,0.6366666666666667,20.480154037475586,0.16667509078979492
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.24607329842931938,0.665,20.62961995601654,0.1494659185409546
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.2918848167539267,0.385,20.795910954475403,0.1662909984588623
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.3769633507853403,0.0,21.029608011245728,0.2336970567703247
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.4096858638743455,0.006666666666666667,21.21291697025299,0.18330895900726318
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.7264397905759162,0.145,21.412755966186523,0.19983899593353271
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.9332460732984293,0.31166666666666665,21.61245894432068,0.19970297813415527
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.93717277486911,0.7066666666666667,21.912768959999084,0.30031001567840576
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.9018324607329843,0.9866666666666667,22.079466938972473,0.16669797897338867
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.6740837696335078,0.9033333333333333,22.24656593799591,0.1670989990234375
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.387434554973822,0.6833333333333333,22.396695017814636,0.15012907981872559
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.2591623036649215,0.48333333333333334,22.662730932235718,0.26603591442108154
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.35209424083769636,0.21333333333333335,22.84607195854187,0.18334102630615234
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.39790575916230364,0.056666666666666664,23.012671947479248,0.16659998893737793
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.4803664921465969,0.03833333333333333,23.17940604686737,0.16673409938812256
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.7120418848167539,0.20333333333333334,23.412691950798035,0.23328590393066406
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.8835078534031413,0.66,23.72939896583557,0.3167070150375366
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.7709424083769634,0.935,23.913221955299377,0.18382298946380615
