source_file,schema,activity,started_at,platform,phase,x,y,time,dt,dx,dy,step_distance,speed
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.6256544502617801,0.5516666666666666,2.6985809803009033,0.01668095588684082,-0.05104712041884818,0.06499999999999995,0.08264870539250073,4.954674417531443
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.569371727748691,0.6166666666666667,2.715407967567444,0.016826987266540527,-0.05628272251308908,0.06500000000000006,0.0859810726467482,5.109712825284922
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.5130890052356021,0.68,2.73165500164032,0.016247034072875977,-0.05628272251308897,0.06333333333333335,0.08472812971260776,5.214990584285121
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.45549738219895286,0.7466666666666667,2.748834013938904,0.017179012298583984,-0.05759162303664922,0.06666666666666665,0.08809789718511984,5.1282283087009315
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.39267015706806285,0.8166666666666667,2.7649999856948853,0.016165971755981445,-0.06282722513089001,0.06999999999999995,0.09405987570503978,5.818386740050898
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,ended,0.3599476439790576,0.85,2.782039999961853,0.017040014266967773,-0.032722513089005256,0.033333333333333326,0.04671053386519181,2.741226218087189
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,began,0.3206806282722513,0.8366666666666667,2.9162689447402954,0.13422894477844238,-0.039267015706806296,-0.013333333333333308,0.04146897997656018,0.3089421588243033
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.3206806282722513,0.81,2.9336769580841064,0.017408013343811035,0.0,-0.026666666666666616,0.026666666666666616,1.5318615708751886
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.32329842931937175,0.7666666666666667,2.948511004447937,0.014834046363830566,0.0026178010471204494,-0.043333333333333335,0.04341233304143055,2.926533460707094
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.331151832460733,0.7116666666666667,2.9654890298843384,0.016978025436401367,0.007853403141361237,-0.05500000000000005,0.055557861198040626,3.2723393781071266
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.34293193717277487,0.6516666666666666,2.981685996055603,0.01619696617126465,0.011780104712041883,-0.06000000000000005,0.06114548934325963,3.775119901882553
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.35602094240837695,0.585,2.9987889528274536,0.017102956771850586,0.01308900523560208,-0.06666666666666665,0.06793943260362174,3.972379367492871
